ID	CONVENTIONAL_HUmin	CONVENTIONAL_HUmean	CONVENTIONAL_HUstd	CONVENTIONAL_HUmax	CONVENTIONAL_HUQ1	CONVENTIONAL_HUQ2	CONVENTIONAL_HUQ3	CONVENTIONAL_HUSkewness	CONVENTIONAL_HUKurtosis	CONVENTIONAL_HUExcessKurtosis	CONVENTIONAL_HUcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HUmin	DISCRETIZED_HUmean	DISCRETIZED_HUstd	DISCRETIZED_HUmax	DISCRETIZED_HUQ1	DISCRETIZED_HUQ2	DISCRETIZED_HUQ3	DISCRETIZED_HUSkewness	DISCRETIZED_HUKurtosis	DISCRETIZED_HUExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HISTO_Entropy_log10.CT	DISCRETIZED_HISTO_Entropy_log2.CT	DISCRETIZED_HISTO_Energy(=Uniformity).CT	DISCRETIZED_AUC_CSH.CT	SHAPE_Volume(mL).CT	SHAPE_Volume(vx).CT	SHAPE_Sphericity(onlyFor3DROI)).CT	SHAPE_Surface(mm2)(onlyFor3DROI).CT	SHAPE_Compacity(onlyFor3DROI).CT	GLCM_Homogeneity(=InverseDifference).CT	GLCM_Energy(=AngularSecondMoment).CT	GLCM_Contrast(=Variance).CT	GLCM_Correlation.CT	GLCM_Entropy_log10.CT	GLCM_Entropy_log2(=JointEntropy).CT	GLCM_Dissimilarity.CT	GLRLM_SRE.CT	GLRLM_LRE.CT	GLRLM_LGRE.CT	GLRLM_HGRE.CT	GLRLM_SRLGE.CT	GLRLM_SRHGE.CT	GLRLM_LRLGE.CT	GLRLM_LRHGE.CT	GLRLM_GLNU.CT	GLRLM_RLNU.CT	GLRLM_RP.CT	NGLDM_Coarseness.CT	NGLDM_Contrast.CT	NGLDM_Busyness.CT	GLZLM_SZE.CT	GLZLM_LZE.CT	GLZLM_LGZE.CT	GLZLM_HGZE.CT	GLZLM_SZLGE.CT	GLZLM_SZHGE.CT	GLZLM_LZLGE.CT	GLZLM_LZHGE.CT	GLZLM_GLNU.CT	GLZLM_ZLNU.CT	GLZLM_ZP.CT	CONVENTIONAL_SUVbwmin	CONVENTIONAL_SUVbwmean	CONVENTIONAL_SUVbwstd	CONVENTIONAL_SUVbwmax	CONVENTIONAL_SUVbwQ1	CONVENTIONAL_SUVbwQ2	CONVENTIONAL_SUVbwQ3	CONVENTIONAL_SUVbwSkewness	CONVENTIONAL_SUVbwKurtosis	CONVENTIONAL_SUVbwExcessKurtosis	CONVENTIONAL_SUVbwcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_SUVbwmin	DISCRETIZED_SUVbwmean	DISCRETIZED_SUVbwstd	DISCRETIZED_SUVbwmax	DISCRETIZED_SUVbwQ1	DISCRETIZED_SUVbwQ2	DISCRETIZED_SUVbwQ3	DISCRETIZED_SUVbwSkewness	DISCRETIZED_SUVbwKurtosis	DISCRETIZED_SUVbwExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_HISTO_Entropy_log10.PET	DISCRETIZED_HISTO_Entropy_log2.PET	DISCRETIZED_HISTO_Energy(=Uniformity).PET	DISCRETIZED_AUC_CSH.PET	SHAPE_Volume(mL).PET	SHAPE_Volume(vx).PET	SHAPE_Sphericity(onlyFor3DROI)).PET	SHAPE_Surface(mm2)(onlyFor3DROI).PET	SHAPE_Compacity(onlyFor3DROI).PET	GLCM_Homogeneity(=InverseDifference).PET	GLCM_Energy(=AngularSecondMoment).PET	GLCM_Contrast(=Variance).PET	GLCM_Correlation.PET	GLCM_Entropy_log10.PET	GLCM_Entropy_log2(=JointEntropy).PET	GLCM_Dissimilarity.PET	GLRLM_SRE.PET	GLRLM_LRE.PET	GLRLM_LGRE.PET	GLRLM_HGRE.PET	GLRLM_SRLGE.PET	GLRLM_SRHGE.PET	GLRLM_LRLGE.PET	GLRLM_LRHGE.PET	GLRLM_GLNU.PET	GLRLM_RLNU.PET	GLRLM_RP.PET	NGLDM_Coarseness.PET	NGLDM_Contrast.PET	NGLDM_Busyness.PET	GLZLM_SZE.PET	GLZLM_LZE.PET	GLZLM_LGZE.PET	GLZLM_HGZE.PET	GLZLM_SZLGE.PET	GLZLM_SZHGE.PET	GLZLM_LZLGE.PET	GLZLM_LZHGE.PET	GLZLM_GLNU.PET	GLZLM_ZLNU.PET	GLZLM_ZP.PET
17	-694.8040161	-240.0281249	152.0649491	3.222717047	-332.9277115	-220.3944168	-124.7287712	-0.559184973	2.629869023	-0.370130977	0	-433.9708499	31	76.50442478	15.20370466	101	67	78.5	88	-0.559128398	2.639275679	-0.360724321	138.32	1.693184381	5.624636764	0.02365103	765.0442478	1.808	226	0.867531468	827.3028202	2.185415009	0.170526844	0.004048659	238.4612949	0.396534015	2.422636317	8.047823645	11.88104687	0.980639862	1.082152554	2.02E-04	6036.427491	1.99E-04	5884.363987	2.13E-04	6683.998672	5.148764996	209.2422916	0.974132063	0.02951594	0.968941232	0.008527238	0.844441841	2.819277108	2.20E-04	5542.331325	1.96E-04	4435.490451	4.67E-04	20117.53012	3.638554217	111.9156627	0.734513274	0.606650889	2.208459954	0.680241073	3.590097666	1.70001775	2.200122476	2.674850285	-0.013401091	2.6369002	-0.3630998	2730.666667	3.851554159	2	7.591743119	2.195350735	12	6	8	9	0.031500239	2.569812864	-0.430187136	13.24	0.935985794	3.109277507	0.129155795	2.372419725	1.744	218	0.804939938	870.4656455	2.003525365	0.493919734	0.025031877	3.742127812	0.585878703	1.659339147	5.51220533	1.570118196	0.894982137	1.530420339	0.025595937	60.93013296	0.023704248	53.15190799	0.035899415	98.35917915	24.47052838	145.2097216	0.865913903	0.049564631	0.07442022	0.317337493	0.321685971	151.5714286	0.045457388	42.35714286	0.01989852	9.871501581	2.58013448	10458.03571	4.142857143	3.857142857	0.128440367
18	-625.8502808	-197.0269869	137.0366277	35.4360466	-300.0588226	-180.3357849	-87.48116112	-0.450527082	2.562458049	-0.437541951	0	-762.8884933	38	80.79958678	13.70931697	104	70.25	82	91.75	-0.446461272	2.551858115	-0.448141885	312.856	1.692033814	5.620814663	0.022496756	807.9958678	3.872	484	0.808151887	1475.52996	2.624141905	0.218674689	0.002331897	116.2016331	0.645330145	2.690681696	8.938251121	8.065908523	0.9726123	1.116923835	1.72E-04	6667.224625	1.68E-04	6448.367412	1.87E-04	7607.180142	10.46007713	433.9301912	0.963604577	0.020664718	0.577667849	0.013553769	0.757206684	4.347540984	1.87E-04	6156.167213	1.49E-04	4450.105118	6.25E-04	33552.34426	6.868852459	162.4688525	0.630165289	0.773082733	2.447193434	0.766229042	3.796235323	2.006615222	2.496067166	3.000903487	-0.3122886	2.346579686	-0.653420314	6570.666667	10.0628594	3	8.344357977	2.464553629	13	7	8	10	-0.278030839	2.393304266	-0.606695734	34.312	0.973278151	3.233160033	0.117458251	2.607611868	4.112	514	0.796860344	1557.652753	2.639869503	0.53383253	0.025306874	3.867113387	0.638356863	1.6854607	5.598979253	1.469805375	0.859745767	1.888265022	0.021898144	73.58338481	0.019459889	61.40553799	0.038517003	147.156773	49.5980805	298.951113	0.815324753	0.0238108	0.093688745	0.634086568	0.292391986	1332.636364	0.045687723	48.36363636	0.017669714	7.485069249	20.69911445	105701.8636	2.818181818	2.545454545	0.042801556
19	-597.9030762	-60.2092924	113.0466182	71.50444031	-106.9012146	-12.06538296	17.9621954	-1.689365572	5.767207433	2.767207433	0	-827.0348404	41	94.47815958	11.30228563	108	90	99	102	-1.686649305	5.761540895	2.761540895	1297.752	1.442210962	4.790921112	0.056964698	944.7815958	13.736	1717	0.762182288	3639.140253	3.774517893	0.349042675	0.009218435	74.26632435	0.594710938	2.462836412	8.18136547	5.440604385	0.924402721	1.42332111	1.22E-04	8910.009663	1.14E-04	8139.121338	1.64E-04	13261.92252	75.14166486	1262.109186	0.892881143	0.004588829	0.263108369	0.02729416	0.79906458	138.3980309	1.44E-04	7739.322082	1.20E-04	5973.263323	0.01328188	1446404.932	20.19268636	423.7201125	0.414094351	0.715833664	2.212868761	0.524614496	3.853393078	1.90829429	2.160577059	2.475438297	0.319501645	4.046139642	1.046139642	19541.33333	31.90071606	3	7.577691454	1.706815872	13	7	7	8	0.29682598	3.981932538	0.981932538	109.24	0.823488847	2.735570737	0.191216197	2.368028579	14.416	1802	0.595541932	4809.887974	2.997159202	0.657519473	0.0619678	1.456891557	0.72883428	1.415884499	4.703466497	0.851729178	0.777784404	3.025157547	0.022220027	59.69838379	0.018111134	45.57698232	0.060158397	182.3517354	216.0607646	720.7206472	0.696021515	0.007372733	0.027455893	1.514713118	0.38864809	8143.507692	0.046221356	38.30769231	0.021671026	11.37731162	150.448223	460892.6308	11.36923077	10.01538462	0.036071032
20	-736.7851563	-183.6510068	139.2162976	31.81311798	-274.4294891	-161.0860443	-68.46740341	-0.665105098	2.906984602	-0.093015398	0	-1347.263786	27	82.13304253	13.94043133	104	73	84	94	-0.663664629	2.905604545	-0.094395455	602.528	1.695868071	5.633551791	0.022700975	821.3304253	7.336	917	0.728311481	2506.916393	2.926304213	0.198921336	0.001659114	157.9515161	0.546369981	2.867827611	9.526717113	9.442921225	0.975810583	1.109220742	1.68E-04	6897.385927	1.64E-04	6701.167289	1.82E-04	7801.833649	19.97310063	832.4579916	0.967116853	0.009353123	0.620333443	0.023803472	0.797113332	4.393687708	1.83E-04	6378.637874	1.53E-04	4889.721465	5.95E-04	35988.46179	12.88039867	356.2790698	0.65648855	0.796750426	2.548404405	0.694134859	3.976378441	2.125150084	2.536358356	3.044236004	-0.324761167	2.766668062	-0.233331938	10410.66667	16.88063078	3	8.654589372	2.241250449	13	7	9	10	-0.322894414	2.800140533	-0.199859467	57.328	0.93658306	3.111261581	0.131231184	2.704559179	6.624	828	0.729633125	2337.723438	2.83352594	0.560328295	0.030181052	2.83435306	0.680845215	1.622684167	5.390440123	1.265572623	0.851354529	2.152996688	0.0187669	77.81218253	0.016568575	64.30410954	0.038274169	174.7752481	86.27238545	461.8461005	0.795150502	0.01693966	0.063092065	0.758855115	0.257655353	2181.027027	0.027286033	58	0.006079371	12.42983746	31.26620622	176040.5405	5.702702703	4.135135135	0.04468599
21	-736.1398926	-340.5941444	148.7537342	-94.82695007	-414.4149399	-318.8390808	-234.4014511	-0.648214536	2.826827276	-0.173172724	0	-326.9703787	27	66.46666667	14.84527609	91	59	68.5	77	-0.643705706	2.823073141	-0.176926859	63.808	1.616864538	5.371107734	0.028055556	664.6666667	0.96	120	0.850595851	553.2758148	1.735120123	0.144230752	0.007706573	290.5724549	0.26820438	2.131185143	7.079643803	13.30062573	0.99112296	1.035508162	2.84E-04	4629.131008	2.82E-04	4581.155776	2.91E-04	4821.03194	3.311794755	115.917576	0.988461538	0.039405325	1.718051156	0.010358074	0.87962963	1.568627451	2.98E-04	4503.313725	2.75E-04	3845.366558	4.10E-04	7550.352941	2.647058824	74.47058824	0.85	0.698185086	2.357817824	0.934534181	4.174263	1.676354378	2.261785984	3.109165788	0.119216428	2.060622819	-0.939377181	1450.666667	1.999429514	3	8.08490566	2.997224894	14	6	8	10	0.14729324	2.094512429	-0.905487571	6.856	1.05431808	3.50236885	0.092737629	2.526533019	0.848	106	0.847068641	511.4809016	1.657930917	0.393142323	0.01920073	9.297378302	0.473856863	1.772389316	5.887749865	2.516392298	0.9356503	1.299632916	0.025474405	74.19203796	0.023614416	69.07667169	0.034997604	96.24256758	9.191853094	83.2767009	0.917997097	0.075172275	0.198453607	0.304556016	0.376628584	19.16129032	0.024102165	72.48387097	0.00820141	26.39093414	0.50668328	1384.354839	3.258064516	5.838709677	0.29245283
22	-434.1546936	-12.13880024	63.52899386	199.6984711	-21.94151068	7.388930082	22.65527487	-2.49584514	11.38975747	8.38975747	0	-99.05260996	57	99.30490196	6.357963625	120	98	101	103	-2.485205361	11.31964645	8.319646448	810.328	1.196239751	3.973822437	0.094525183	993.0490196	8.16	1020	0.755987945	2592.762242	3.147222629	0.417156355	0.01730568	33.87121475	0.384896511	2.072672397	6.885268668	3.426347678	0.908956768	1.504766778	1.04E-04	9832.637611	9.52E-05	8888.942045	1.53E-04	15079.2642	76.18482929	706.6012076	0.875188537	0.007165257	0.101062228	0.020186722	0.743162284	218.0952381	1.16E-04	8970.914966	8.93E-05	6488.745553	0.02079095	2289728.391	14.39455782	150.9115646	0.288235294	0.867239535	2.669058154	0.634646962	4.272374153	2.310785353	2.641422749	3.067926466	-0.186360529	3.395519036	0.395519036	10922.66667	21.60869482	3	9.029644269	2.055819531	14	8	9	10	-0.174275839	3.28118383	0.28118383	73.104	0.9097635	3.022168932	0.148697839	2.821763834	8.096	1012	0.667649456	2920.446745	2.77217861	0.594000218	0.036833895	2.705034154	0.641308731	1.595676036	5.300721055	1.158340473	0.824326239	2.256075899	0.015989302	83.94097677	0.013709868	67.61076755	0.032619539	197.9502639	109.8576072	495.3575462	0.762921861	0.013635328	0.043448584	0.685891702	0.38139498	3031.489362	0.03155699	49.4893617	0.011457755	15.25089652	38.41992714	256718.6383	8.70212766	7.425531915	0.046442688
23	-413.1546021	-19.77816388	69.93041822	57	-43.84754181	3.465838671	27.53250885	-1.888411888	7.355650415	4.355650415	0	-190.3450492	59	98.53117207	6.997896671	106	96	101	103	-1.88833556	7.353518831	4.353518831	948.264	1.289571276	4.283863054	0.070315345	985.3117207	9.624	1203	0.660249171	3313.955479	2.904082466	0.405004342	0.011926889	38.35392054	0.481392282	2.236277174	7.428751971	3.794634644	0.909820844	1.515917633	1.06E-04	9648.224463	9.77E-05	8704.212503	1.55E-04	15087.49388	67.62749958	834.0665333	0.874416523	0.006818416	0.163636937	0.027076784	0.705155044	140.4401042	1.19E-04	8693.611979	8.72E-05	5929.856854	0.013201245	1496587.039	16.38541667	176.640625	0.319201995	0.82017684	2.512246513	0.643496203	4.322147369	2.074861646	2.38076663	2.852683365	0.664766473	3.385926183	0.385926183	13909.33333	24.88128947	3	8.540387722	2.077162655	14	7	8	10	0.61632729	3.350521068	0.350521068	84.584	0.889095439	2.953511116	0.15802887	2.668871163	9.904	1238	0.649533128	3433.654334	2.884390517	0.606639886	0.039223019	1.898884893	0.778333301	1.563502916	5.193844263	1.027481395	0.820969149	2.346881148	0.017200665	75.62865049	0.014563514	60.63662027	0.037491974	184.0529247	143.8178623	596.4713417	0.755561079	0.011769111	0.033542894	0.885666548	0.420924221	5175.285714	0.034400473	49.42857143	0.015957706	14.58699602	83.03141845	350430.2619	8.380952381	7.571428571	0.033925687
24	-556.3479614	-178.0824987	145.8307338	19	-288.6483307	-158.3156128	-49.51538849	-0.511036589	2.29959542	-0.70040458	0	-331.9457776	45	82.75536481	14.57363364	102	72	85	96	-0.516266709	2.320492906	-0.679507094	154.256	1.636339639	5.435802621	0.02669049	827.5536481	1.864	233	0.827153825	885.5133528	2.104993667	0.185024763	0.004745685	241.8050057	0.357822576	2.383015771	7.91620704	11.75840513	0.979823898	1.095282172	1.65E-04	6996.725596	1.63E-04	6812.00847	1.76E-04	7882.795656	5.888713097	214.8988907	0.971607791	0.021592451	1.359937478	0.013381592	0.862810951	3.817647059	1.81E-04	6362.129412	1.63E-04	5267.469241	4.82E-04	33424.38824	4.141176471	119.6117647	0.729613734	0.916536212	2.896030996	0.898943519	4.41667366	2.294446707	2.968761206	3.627828121	-0.347979518	2.380985682	-0.619014318	2389.333333	4.054443395	3	9.777142857	2.900550264	15	8	10	12	-0.288190648	2.406812009	-0.593187991	13.688	1.049045928	3.484855142	0.097534694	3.055357143	1.4	175	0.810348145	746.846195	1.874549284	0.448005436	0.018806335	7.070455223	0.543886313	1.798934509	5.975931087	2.047760001	0.915705772	1.371105037	0.015820136	102.7415537	0.014683468	92.93534695	0.021048295	144.7835054	15.34719298	126.7914179	0.896263736	0.063282885	0.12812689	0.169654028	0.317074344	81.96428571	0.024325391	79.46428571	0.011177544	19.87921207	0.902789027	9577.392857	2.714285714	3.785714286	0.16
25	-703.7980957	-276.2258106	168.9890742	75.46138763	-406.3730621	-292.0384216	-154.4406319	0.259856734	2.337283039	-0.662716961	0	-786.6911085	30	72.87921348	16.91500615	108	60	71	85	0.258758024	2.336821195	-0.663178805	207.56	1.771251831	5.88397122	0.019378866	728.7921348	2.848	356	0.749471247	1296.450098	2.196767931	0.160312167	0.002522649	223.097619	0.616992762	2.625750428	8.722554116	11.89902243	0.984470113	1.063131026	2.24E-04	5580.145295	2.21E-04	5480.957727	2.37E-04	5988.047141	6.751783818	334.8518574	0.97968885	0.021728321	0.83191838	0.013198843	0.812533417	2.345864662	2.33E-04	5343.323308	1.93E-04	4239.095185	4.85E-04	14362.75564	5.195488722	163.6541353	0.747191011	0.753948092	2.661412113	0.920889795	4.581275463	2.055224359	2.626963377	3.328830659	-0.031537936	2.399354868	-0.600645132	3413.333333	4.896998289	3	9.026086957	2.966364689	15	7	9	11	-0.003396681	2.390880465	-0.609119535	16.608	1.062476483	3.529470478	0.094404537	2.820652174	1.84	230	0.756623051	959.7315487	1.917202787	0.434541681	0.016477736	6.405402186	0.595436369	1.848119353	6.1393196	2.059777401	0.922103859	1.383681905	0.019870983	88.77331072	0.01867458	80.50871013	0.026284063	127.5084118	19.70442193	170.5397768	0.898996656	0.052175814	0.122138859	0.264977922	0.390428291	83.65	0.032930251	62.05	0.018821474	15.75104222	1.156534711	8313.75	4.95	6.7	0.173913043
26	-828.8392334	-295.3136654	193.4344505	22.52626991	-430.7176361	-272.1647339	-146.4199753	-0.428681548	2.505864232	-0.494135768	0	-1514.368476	18	71.00624025	19.33254331	103	57.5	73	86	-0.429917234	2.50577163	-0.49422837	364.12	1.835729156	6.098160259	0.01610442	710.0624025	5.128	641	0.743641582	1933.833754	2.651727425	0.171637663	0.001546041	276.7538077	0.572417182	2.85808066	9.494338443	12.53127366	0.979932669	1.08695742	2.87E-04	5365.896582	2.83E-04	5222.830788	3.04E-04	5997.610787	10.0319489	591.7603912	0.97299892	0.014374159	0.922847918	0.014885239	0.810046065	2.700214133	3.11E-04	4952.749465	2.67E-04	3775.552235	6.32E-04	17372.44754	7.591006424	285.372591	0.728549142	0.845887542	2.935681599	1.036648258	5.024497986	2.121927202	2.840547442	3.718786299	0.116706073	2.199737172	-0.800262828	3840	6.763810404	3	9.881944444	3.354094777	17	7	10	12	0.120727185	2.228292042	-0.771707958	22.768	1.118012935	3.71395858	0.082706404	3.088107639	2.304	288	0.806980654	1045.384326	2.203974119	0.418762002	0.012446223	8.722752014	0.591037832	1.973727645	6.556581315	2.324501446	0.92486016	1.36662766	0.016303296	107.9598491	0.015279404	98.82422247	0.021946465	149.6869518	21.51835757	214.1411088	0.901175214	0.039047528	0.135942861	0.289467304	0.407199117	103.4545455	0.02219989	89.68181818	0.008629971	28.74789337	1.315857232	11103.59091	4.272727273	7.363636364	0.152777778
27	-622.8988647	-97.6330434	118.0871813	31	-172.0823135	-71.73991013	-0.114510965	-1.104674433	4.030218559	1.030218559	0	-315.5499963	38	90.76485149	11.86648714	104	83	93	100.75	-1.094496078	4.028986129	1.028986129	293.352	1.527233992	5.073361505	0.038721694	907.6485149	3.232	404	0.802860374	1316.714654	2.454594084	0.278978985	0.008548222	112.2713021	0.510484224	2.397218105	7.963386171	7.429628194	0.945256988	1.323431439	1.33E-04	8215.894752	1.27E-04	7661.022271	1.65E-04	11552.91244	12.58420293	323.1112687	0.920411272	0.016928939	0.591588222	0.012106405	0.791837896	13.23478261	1.48E-04	7454.286957	1.23E-04	5649.955347	0.001330878	135129.7522	6.443478261	134.6521739	0.569306931	0.88837707	3.006737121	0.887268876	5.028796196	2.415854096	2.995820999	3.585668683	0.005144115	2.634471911	-0.365528089	4864	10.60776856	3	10.12698413	2.849548991	17	8	10	12	0.029297457	2.691431658	-0.308568342	35.728	1.057021972	3.511350984	0.100426263	3.16468254	3.528	441	0.786639583	1424.712976	2.476288249	0.46169374	0.016329838	5.596022082	0.624182907	1.875681755	6.230879918	1.874937617	0.905430452	1.518063213	0.013694121	109.153803	0.012629986	97.48332799	0.019846967	170.9349652	38.74022923	302.8012648	0.872143729	0.028179949	0.078352043	0.280737388	0.338146099	289.5777778	0.022371275	84.22222222	0.009930463	18.12177651	2.951002256	33462.35556	4.466666667	5.8	0.102040816
28	-541.9677734	-66.45518708	108.0687341	60.08755112	-109.0880241	-28.536726	10.34764671	-1.648280909	5.721131403	2.721131403	0	-308.352068	46	93.85517241	10.80787026	107	90	98	102	-1.657252159	5.758530762	2.758530762	435.488	1.462482802	4.858262707	0.047586207	938.5517241	4.64	580	0.809532903	1661.861932	2.792049032	0.30769203	0.006724297	97.65381808	0.432997312	2.406592822	7.994528308	6.370902241	0.945309164	1.276768124	1.22E-04	8826.272695	1.16E-04	8274.427496	1.50E-04	11637.11592	23.49279497	465.3263128	0.924137931	0.011670124	0.417973016	0.014060601	0.79375397	30.27857143	1.38E-04	7942.596429	1.13E-04	6118.42173	0.002988383	309760.2143	8.828571429	164.7428571	0.482758621	0.911202252	3.034923382	0.891000886	5.156833172	2.373293102	2.955327749	3.638424695	0.192656522	2.729821866	-0.270178134	7253.333333	15.44169017	3	10.21069182	2.871396373	17	8	10	12	0.202404741	2.690579803	-0.309420197	51.952	1.040182669	3.45541203	0.102764922	3.190841195	5.088	636	0.792550034	1805.048342	2.818761073	0.479174842	0.016444636	4.367251924	0.715258244	1.855845586	6.164985593	1.675028811	0.898527432	1.536079286	0.013128349	110.8446984	0.011996781	97.91602781	0.020143733	174.8902056	57.28936372	424.1234443	0.865142719	0.021286208	0.064540686	0.39028296	0.301482279	714.6829268	0.021278965	84.65853659	0.008241824	20.02433784	7.550785928	81071.70732	4.902439024	4.073170732	0.064465409
29	-580.9125977	-197.4830778	130.3539644	17	-293.3239136	-193.9520721	-96.19522858	-0.21923582	2.426808227	-0.573191773	0	-658.8035476	42	80.74580336	13.02046491	102	71	81	91	-0.227106781	2.424857123	-0.575142877	269.368	1.648224888	5.475284562	0.025067716	807.4580336	3.336	417	0.827427112	1304.883498	2.556550072	0.208050187	0.003129171	140.0917754	0.561224855	2.617248856	8.694312504	9.085618894	0.969557236	1.149034729	1.69E-04	6613.577605	1.65E-04	6362.862735	1.89E-04	7876.79837	9.737476465	368.7583892	0.957019	0.018593614	0.695558167	0.01683028	0.776341685	4.638686131	1.80E-04	6249.492701	1.45E-04	4683.994204	6.34E-04	37921.41971	6.649635036	153.1532847	0.657074341	1.085999727	3.272515841	1.068938051	5.558673859	2.557554007	3.199780941	4.032141685	0.088603889	2.507667246	-0.492332754	4522.666667	10.23642955	4	10.95140665	3.448590923	18	9	11	13	0.054185693	2.508212536	-0.491787464	34.256	1.113187046	3.697927322	0.086138892	3.422314578	3.128	391	0.851014117	1215.416673	2.573603003	0.443658249	0.013622925	7.665498888	0.651016365	1.953666626	6.489940053	2.150745862	0.90518653	1.520625667	0.012664265	129.8564085	0.011640915	115.3685024	0.019193844	202.3786311	29.54363836	269.4812138	0.872712965	0.031431445	0.133006806	0.304657414	0.51874539	202.2156863	0.017643804	100.8627451	0.008861558	43.67356043	2.028053888	25769.96078	4.803921569	13.07843137	0.130434783
30	-698.4245605	-235.2547101	169.618362	-9	-343.8490601	-205.7693329	-100.1734619	-0.691107062	2.593828458	-0.406171542	0	-201.3780318	31	77	17.01291428	100	66	80	90	-0.679713091	2.575504786	-0.424495214	65.912	1.581685543	5.254245641	0.030483012	770	0.856	107	0.727217976	599.5177265	1.427814328	0.171694213	0.010383274	254.3224333	0.460703587	2.007128177	6.667535481	12.32059478	0.982235281	1.071058877	2.10E-04	6179.995805	2.07E-04	6040.694392	2.21E-04	6737.201457	3.162849674	99.76117425	0.976994968	0.041335675	2.396653739	0.008143362	0.82602981	2.158536585	2.24E-04	5818.121951	1.95E-04	4565.674458	4.02E-04	14893.06098	2.317073171	52.2195122	0.76635514	0.997835636	3.214434118	1.131565116	5.531020641	2.651230633	3.256085157	4.113938212	-0.168591003	2.279665651	-0.720334349	1877.333333	3.600166212	4	10.8	3.6138622	18	9	11	14	-0.142236522	2.217484019	-0.782515981	12.096	1.096572766	3.642735881	0.090204082	3.375	1.12	140	0.845424554	616.9092503	1.815502036	0.373128602	0.01565469	11.88717157	0.523059132	1.877723117	6.237661175	2.815513165	0.943665542	1.271869747	0.013754635	129.3328719	0.012993211	121.4066462	0.017857483	164.5596109	11.56379889	112.2820709	0.924725275	0.054107047	0.200216219	0.163887973	0.579510818	20.875	0.014370267	116	0.009067617	56.20735308	0.322707983	2517.75	4.333333333	15.29166667	0.342857143
31	-703.0369873	-113.7010338	141.2639437	44	-195.2251205	-77.98984909	6.741991282	-1.107890403	4.026420244	1.026420244	0	-653.0987384	30	89.11559889	14.13757539	105	81	93	101	-1.104509241	4.015682172	1.015682172	511.88	1.613129054	5.358698724	0.031071298	891.1559889	5.744	718	0.800584308	1937.403166	2.96479333799999	0.258126626	0.004557451	138.812243	0.581788827	2.611791953	8.676185068	8.166440241	0.956913763	1.210721719	1.44E-04	8016.920952	1.40E-04	7585.631635	1.65E-04	10154.20113	19.38564812	603.653889	0.940111421	0.011366352	0.599127	0.014185689	0.815072955	15.5011655	1.63E-04	7191.130536	1.40E-04	5647.273918	0.001556385	159634.2121	10.31002331	266.2354312	0.597493036	0.996761262	3.33170491	0.966455927	5.709677696	2.624889255	3.245244503	3.945443988	0.29110035	2.930239081	-0.069760919	5290.666667	12.39394227	4	11.14408602	3.129927079	19	9	11	13	0.277216382	2.958248156	-0.041751844	41.456	1.065295532	3.538835158	0.098263383	3.482526882	3.72	465	0.795155324	1460.138706	2.547703164	0.446759656	0.014207037	5.828036684	0.686632803	1.930399804	6.412649344	1.944939298	0.914482487	1.443619045	0.011042742	132.9117997	0.010199873	120.3964762	0.015858678	194.7345568	40.70482584	330.1204886	0.884698098	0.024636836	0.093413128	0.347770064	0.421578048	261.0925926	0.014816771	110.462963	0.005866749	41.94445144	2.36407552	34099.44444	6.074074074	9.740740741	0.116129032
